question_id,question_domain,question_type,answer_score,rationale_score,wA,wR,Final Score,Explanation Code
690,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
691,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
692,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
693,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
694,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
695,Databases and Information Systems,OE,2.0,2.0,1.0,1.0,100.0,E0
696,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
697,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
698,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
699,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
700,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
701,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
702,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
703,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
704,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
705,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
706,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
707,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
708,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E1
709,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
710,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
711,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
712,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
713,Databases and Information Systems,OE,1.0,2.0,0.5,1.0,32.5,E0
714,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
715,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
716,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E1
717,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
718,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
719,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
720,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
721,Computer Systems and Architecture,OE,1.0,2.0,0.5,1.0,32.5,E0
722,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
723,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
724,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
725,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
726,Data Structures and Algorithms,FB,0.0,1.0,0.0,0.5,0.0,E3
727,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
728,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
729,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,E1
730,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
731,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
732,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
733,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
734,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
735,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
736,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
737,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
738,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
739,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
740,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
741,Databases and Information Systems,OE,1.0,2.0,0.5,1.0,32.5,E0
742,Software Engineering and AI Fundamentals,TF,0.0,1.0,0.0,0.5,0.0,E1
743,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
744,Computer Systems and Architecture,MC,0.0,2.0,0.0,1.0,0.0,E0
745,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
746,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
747,Software Engineering and AI Fundamentals,MS,2.0,1.0,1.0,0.5,32.5,E3
748,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
749,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
750,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
751,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
752,Software Engineering and AI Fundamentals,FB,1.0,2.0,0.5,1.0,32.5,E0
753,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
754,Databases and Information Systems,MS,2.0,2.0,1.0,1.0,100.0,E0
755,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
756,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E3
757,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
758,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
759,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E3
760,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
761,Cybersecurity,FB,0.0,2.0,0.0,1.0,0.0,E0
762,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
763,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
764,Computer Systems and Architecture,MC,0.0,2.0,0.0,1.0,0.0,E0
765,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,E1
766,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
767,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
768,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
769,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
770,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
771,Software Engineering and AI Fundamentals,FB,0.0,1.0,0.0,0.5,0.0,E1
772,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
773,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
774,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
775,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
776,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
777,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
778,Computer Systems and Architecture,FB,1.0,2.0,0.5,1.0,32.5,E0
779,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
780,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
781,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
782,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
783,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
784,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
785,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
786,Computer Systems and Architecture,FB,1.0,2.0,0.5,1.0,32.5,E0
787,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
788,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
789,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
790,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
791,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
792,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
793,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
794,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
795,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,E3
796,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
797,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
798,Software Engineering and AI Fundamentals,OE,1.0,2.0,0.5,1.0,32.5,E0
799,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
800,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
801,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
802,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
803,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
804,Databases and Information Systems,MS,2.0,2.0,1.0,1.0,100.0,E0
805,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
806,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,E3
807,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
808,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
809,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
810,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
811,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,E1
812,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
813,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,E1
814,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
815,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
816,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
817,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
818,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
819,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
820,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E3
821,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
822,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
823,Software Engineering and AI Fundamentals,OE,1.0,2.0,0.5,1.0,32.5,E0
824,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
825,Cybersecurity,MC,0.0,1.0,0.0,0.5,0.0,E1
826,Databases and Information Systems,MS,2.0,2.0,1.0,1.0,100.0,E0
827,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
828,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
829,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
830,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
831,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
832,Data Structures and Algorithms,FB,1.0,2.0,0.5,1.0,32.5,E0
833,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
834,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
835,Software Engineering and AI Fundamentals,MS,0.0,2.0,0.0,1.0,0.0,E0
836,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,E1
837,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
838,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
839,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
840,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
841,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
842,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
843,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
844,Data Structures and Algorithms,FB,1.0,1.0,0.5,0.5,50.0,E1
845,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
846,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
847,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
848,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
849,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
850,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
851,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
852,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
853,Computer Systems and Architecture,OE,1.0,2.0,0.5,1.0,32.5,E0
854,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
855,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
856,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
857,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
858,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
859,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
860,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
861,Databases and Information Systems,MS,2.0,2.0,1.0,1.0,100.0,E0
862,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
863,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
864,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
865,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
866,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
867,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
868,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
869,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,E1
870,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
871,Databases and Information Systems,FB,0.0,1.0,0.0,0.5,0.0,E3
872,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
873,Data Structures and Algorithms,FB,1.0,2.0,0.5,1.0,32.5,E0
874,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
875,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
876,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
877,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
878,Databases and Information Systems,TF,2.0,1.0,1.0,0.5,32.5,E1
879,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
880,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
881,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
882,Computer Systems and Architecture,OE,1.0,2.0,0.5,1.0,32.5,E0
883,Databases and Information Systems,OE,0.0,1.0,0.0,0.5,0.0,E3
884,Data Structures and Algorithms,TF,2.0,1.0,1.0,0.5,32.5,E1
885,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
886,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
887,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
888,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
889,Computer Systems and Architecture,FB,1.0,1.0,0.5,0.5,50.0,E3
890,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
891,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
892,Cybersecurity,MS,2.0,1.0,1.0,0.5,32.5,E3
893,Software Engineering and AI Fundamentals,OE,1.0,2.0,0.5,1.0,32.5,E0
894,Cybersecurity,TF,2.0,1.0,1.0,0.5,32.5,E1
895,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
896,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
897,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
898,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
899,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
900,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
901,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,E3
902,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
903,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
904,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
905,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
906,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
907,Cybersecurity,OE,2.0,2.0,1.0,1.0,100.0,E0
908,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
909,Computer Systems and Architecture,MS,0.0,2.0,0.0,1.0,0.0,E0
910,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
911,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,E3
912,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
913,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
914,Software Engineering and AI Fundamentals,FB,1.0,2.0,0.5,1.0,32.5,E0
915,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
916,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,E3
917,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
918,Data Structures and Algorithms,MC,2.0,1.0,1.0,0.5,32.5,E3
919,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
920,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
921,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
922,Data Structures and Algorithms,TF,0.0,2.0,0.0,1.0,0.0,E0
923,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
924,Databases and Information Systems,TF,2.0,1.0,1.0,0.5,32.5,E1
925,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
926,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E3
927,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
928,Software Engineering and AI Fundamentals,TF,0.0,1.0,0.0,0.5,0.0,E1
929,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
930,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
931,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
932,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
933,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
934,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
935,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
936,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
937,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
938,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
939,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
940,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,E1
941,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,E3
942,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
943,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
944,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
945,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
946,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
947,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
948,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
949,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
950,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
951,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
952,Software Engineering and AI Fundamentals,FB,1.0,1.0,0.5,0.5,50.0,E1
953,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
954,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
955,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
956,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
957,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
958,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
959,Computer Systems and Architecture,MS,0.0,2.0,0.0,1.0,0.0,E0
960,Data Structures and Algorithms,MS,0.0,2.0,0.0,1.0,0.0,E0
961,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
962,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
963,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
964,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E3
965,Computer Systems and Architecture,MS,0.0,2.0,0.0,1.0,0.0,E0
966,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
967,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
968,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
969,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
970,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
971,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
972,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
973,Computer Systems and Architecture,MC,2.0,1.0,1.0,0.5,32.5,E3
974,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
975,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
976,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
977,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
978,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
979,Computer Systems and Architecture,MS,0.0,2.0,0.0,1.0,0.0,E0
980,Software Engineering and AI Fundamentals,FB,1.0,2.0,0.5,1.0,32.5,E0
981,Databases and Information Systems,MS,2.0,2.0,1.0,1.0,100.0,E0
982,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
983,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
984,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
985,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
986,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
987,Databases and Information Systems,MS,0.0,2.0,0.0,1.0,0.0,E0
988,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
989,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
990,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
991,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
992,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
993,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
994,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,E1
995,Data Structures and Algorithms,FB,1.0,2.0,0.5,1.0,32.5,E0
996,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
997,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
998,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
999,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1000,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1001,Data Structures and Algorithms,FB,1.0,2.0,0.5,1.0,32.5,E0
1002,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
1003,Cybersecurity,MS,1.0,1.0,0.5,0.5,50.0,E3
1004,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
1005,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
1006,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1007,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
1008,Cybersecurity,FB,2.0,1.0,1.0,0.5,32.5,E3
1009,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
1010,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
1011,Databases and Information Systems,FB,0.0,2.0,0.0,1.0,0.0,E0
1012,Computer Systems and Architecture,OE,1.0,2.0,0.5,1.0,32.5,E0
1013,Software Engineering and AI Fundamentals,OE,1.0,2.0,0.5,1.0,32.5,E0
1014,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1015,Computer Systems and Architecture,FB,2.0,1.0,1.0,0.5,32.5,E1
1016,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1017,Databases and Information Systems,TF,0.0,2.0,0.0,1.0,0.0,E0
1018,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1019,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
1020,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
1021,Databases and Information Systems,OE,2.0,2.0,1.0,1.0,100.0,E0
1022,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
1023,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
1024,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
1025,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
1026,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
1027,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
1028,Software Engineering and AI Fundamentals,FB,1.0,2.0,0.5,1.0,32.5,E0
1029,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
1030,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1031,Data Structures and Algorithms,MS,2.0,1.0,1.0,0.5,32.5,E3
1032,Data Structures and Algorithms,TF,2.0,1.0,1.0,0.5,32.5,E3
1033,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
1034,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,E1
