question_id,question_domain,question_type,average_answer_score,average_rationale_score,wA,wR,Final Score,Explanation Code
659,Cybersecurity,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
660,Software Engineering and AI Fundamentals,OE,2.0,1.0,1.0,0.5,32.5,E3
661,Software Engineering and AI Fundamentals,OE,1.0,0.5,0.5,0.25,16.25,E1
662,Computer Systems and Architecture,FB,0.0,0.0,0.0,0.0,0.0,"E1, E2"
663,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
664,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,E1
665,Computer Systems and Architecture,OE,1.5,1.5,0.75,0.75,75.0,"E0, E8"
666,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
667,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
668,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
669,Databases and Information Systems,MC,2.0,0.5,1.0,0.25,0.0,E1
670,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
671,Data Structures and Algorithms,FB,1.5,2.0,0.75,1.0,66.25,E0
672,Data Structures and Algorithms,TF,2.0,0.5,1.0,0.25,0.0,E1
673,Computer Systems and Architecture,FB,1.0,2.0,0.5,1.0,32.5,E0
674,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E1
675,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,E1
676,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
677,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
678,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,E1
679,Computer Systems and Architecture,MC,2.0,0.5,1.0,0.25,0.0,"E1, E2"
680,Software Engineering and AI Fundamentals,OE,2.0,1.0,1.0,0.5,32.5,E3
681,Computer Systems and Architecture,FB,0.0,0.0,0.0,0.0,0.0,E1
682,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E6"
683,Databases and Information Systems,FB,0.0,1.0,0.0,0.5,0.0,"E1, E8"
684,Software Engineering and AI Fundamentals,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
685,Cybersecurity,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
686,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
687,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
688,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
689,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,E1
690,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
691,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
692,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
693,Software Engineering and AI Fundamentals,OE,1.5,2.0,0.75,1.0,66.25,E0
694,Computer Systems and Architecture,MC,2.0,1.5,1.0,0.75,66.25,"E0, E3"
695,Databases and Information Systems,OE,1.0,1.0,0.5,0.5,50.0,E1
696,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
697,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
698,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,E1
699,Software Engineering and AI Fundamentals,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
700,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,"E11, E3"
701,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,E3
702,Software Engineering and AI Fundamentals,FB,1.5,2.0,0.75,1.0,66.25,E0
703,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
704,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
705,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
706,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
707,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
708,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,"E0, E1"
709,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
710,Databases and Information Systems,FB,0.5,1.0,0.25,0.5,16.25,"E1, E3"
711,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
712,Data Structures and Algorithms,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
713,Databases and Information Systems,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
714,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
715,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
716,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
717,Computer Systems and Architecture,MC,2.0,1.0,1.0,0.5,32.5,"E1, E3"
718,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
719,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
720,Computer Systems and Architecture,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
721,Computer Systems and Architecture,OE,1.0,2.0,0.5,1.0,32.5,E0
722,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
723,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
724,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
725,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
726,Data Structures and Algorithms,FB,0.0,1.0,0.0,0.5,0.0,"E1, E3"
727,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
728,Cybersecurity,FB,2.0,1.0,1.0,0.5,32.5,E3
729,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
730,Software Engineering and AI Fundamentals,MS,2.0,1.5,1.0,0.75,66.25,"E0, E3"
731,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
732,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
733,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
734,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
735,Databases and Information Systems,FB,0.0,1.0,0.0,0.5,0.0,E3
736,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
737,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
738,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E3, E7"
739,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,"E1, E3"
740,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
741,Databases and Information Systems,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
742,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
743,Databases and Information Systems,FB,0.0,1.0,0.0,0.5,0.0,E1
744,Computer Systems and Architecture,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
745,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
746,Data Structures and Algorithms,MS,0.0,0.5,0.0,0.25,0.0,E1
747,Software Engineering and AI Fundamentals,MS,0.0,0.5,0.0,0.25,0.0,E1
748,Computer Systems and Architecture,TF,2.0,1.0,1.0,0.5,32.5,E3
749,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
750,Databases and Information Systems,FB,0.0,2.0,0.0,1.0,0.0,E0
751,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
752,Software Engineering and AI Fundamentals,FB,0.5,2.0,0.25,1.0,0.0,E0
753,Data Structures and Algorithms,FB,0.0,1.0,0.0,0.5,0.0,"E1, E3"
754,Databases and Information Systems,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
755,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
756,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
757,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
758,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
759,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
760,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E3
761,Cybersecurity,FB,0.5,1.5,0.25,0.75,7.5,"E0, E3"
762,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
763,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E1
764,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
765,Computer Systems and Architecture,MS,1.0,1.0,0.5,0.5,50.0,E1
766,Data Structures and Algorithms,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
767,Data Structures and Algorithms,OE,1.5,2.0,0.75,1.0,66.25,E0
768,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
769,Computer Systems and Architecture,FB,0.5,1.0,0.25,0.5,16.25,E3
770,Software Engineering and AI Fundamentals,OE,0.5,1.0,0.25,0.5,16.25,E3
771,Software Engineering and AI Fundamentals,FB,0.5,1.5,0.25,0.75,7.5,"E0, E8"
772,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
773,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
774,Cybersecurity,OE,1.0,0.5,0.5,0.25,16.25,"E3, E6"
775,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
776,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
777,Software Engineering and AI Fundamentals,MC,2.0,1.0,1.0,0.5,32.5,E1
778,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E3
779,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
780,Computer Systems and Architecture,TF,0.0,2.0,0.0,1.0,0.0,E0
781,Computer Systems and Architecture,FB,2.0,1.5,1.0,0.75,66.25,"E0, E3"
782,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
783,Software Engineering and AI Fundamentals,FB,0.0,0.5,0.0,0.25,0.0,E1
784,Computer Systems and Architecture,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
785,Data Structures and Algorithms,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
786,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
787,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
788,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
789,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
790,Cybersecurity,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
791,Computer Systems and Architecture,TF,2.0,0.5,1.0,0.25,0.0,E1
792,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E2"
793,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,E1
794,Data Structures and Algorithms,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
795,Computer Systems and Architecture,MS,2.0,1.0,1.0,0.5,32.5,"E1, E3"
796,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,E1
797,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
798,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E3
799,Data Structures and Algorithms,OE,2.0,1.5,1.0,0.75,66.25,"E0, E11"
800,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
801,Cybersecurity,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
802,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
803,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
804,Databases and Information Systems,MS,0.0,0.5,0.0,0.25,0.0,E1
805,Data Structures and Algorithms,FB,1.5,2.0,0.75,1.0,66.25,E0
806,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
807,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
808,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
809,Software Engineering and AI Fundamentals,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
810,Computer Systems and Architecture,OE,2.0,1.0,1.0,0.5,32.5,E3
811,Computer Systems and Architecture,TF,2.0,0.5,1.0,0.25,0.0,E1
812,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
813,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,E3
814,Cybersecurity,MS,1.0,1.0,0.5,0.5,50.0,E1
815,Data Structures and Algorithms,MC,2.0,1.0,1.0,0.5,32.5,E1
816,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
817,Databases and Information Systems,FB,1.5,1.0,0.75,0.5,41.25,E3
818,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
819,Cybersecurity,OE,1.5,1.0,0.75,0.5,41.25,E3
820,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,E1
821,Software Engineering and AI Fundamentals,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
822,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
823,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,"E3, E9"
824,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
825,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,E1
826,Databases and Information Systems,MS,0.0,0.5,0.0,0.25,0.0,E1
827,Software Engineering and AI Fundamentals,FB,1.0,1.0,0.5,0.5,50.0,"E1, E3"
828,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
829,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E1
830,Computer Systems and Architecture,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
831,Cybersecurity,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
832,Data Structures and Algorithms,FB,2.0,1.5,1.0,0.75,66.25,"E0, E1"
833,Cybersecurity,OE,0.5,1.0,0.25,0.5,16.25,E1
834,Computer Systems and Architecture,TF,0.0,0.0,0.0,0.0,0.0,E1
835,Software Engineering and AI Fundamentals,MS,0.0,1.5,0.0,0.75,0.0,"E0, E1"
836,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,"E1, E11"
837,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E1
838,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
839,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
840,Software Engineering and AI Fundamentals,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
841,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E3, E7"
842,Software Engineering and AI Fundamentals,OE,2.0,1.5,1.0,0.75,66.25,"E0, E3"
843,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
844,Data Structures and Algorithms,FB,1.0,1.0,0.5,0.5,50.0,"E1, E8"
845,Databases and Information Systems,FB,0.0,1.5,0.0,0.75,0.0,"E0, E3"
846,Cybersecurity,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
847,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
848,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
849,Cybersecurity,OE,1.0,1.0,0.5,0.5,50.0,E3
850,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
851,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
852,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
853,Computer Systems and Architecture,OE,0.0,1.0,0.0,0.5,0.0,"E1, E3"
854,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
855,Databases and Information Systems,TF,0.0,0.5,0.0,0.25,0.0,E1
856,Computer Systems and Architecture,MC,0.0,1.0,0.0,0.5,0.0,E3
857,Computer Systems and Architecture,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
858,Software Engineering and AI Fundamentals,OE,2.0,1.5,1.0,0.75,66.25,"E0, E3"
859,Data Structures and Algorithms,FB,2.0,1.5,1.0,0.75,66.25,"E0, E1"
860,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
861,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E1
862,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
863,Data Structures and Algorithms,OE,2.0,1.0,1.0,0.5,32.5,E3
864,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
865,Cybersecurity,FB,0.5,1.0,0.25,0.5,16.25,"E1, E3"
866,Databases and Information Systems,MC,2.0,1.5,1.0,0.75,66.25,"E0, E8"
867,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
868,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
869,Software Engineering and AI Fundamentals,TF,2.0,0.5,1.0,0.25,0.0,E1
870,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
871,Databases and Information Systems,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
872,Cybersecurity,MS,1.0,1.0,0.5,0.5,50.0,E3
873,Data Structures and Algorithms,FB,2.0,1.5,1.0,0.75,66.25,"E0, E3"
874,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
875,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
876,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E3
877,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
878,Databases and Information Systems,TF,0.0,0.5,0.0,0.25,0.0,E1
879,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
880,Software Engineering and AI Fundamentals,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
881,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
882,Computer Systems and Architecture,OE,0.5,0.5,0.25,0.25,25.0,E1
883,Databases and Information Systems,OE,0.0,0.5,0.0,0.25,0.0,"E1, E3"
884,Data Structures and Algorithms,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
885,Cybersecurity,OE,1.0,1.0,0.5,0.5,50.0,E3
886,Software Engineering and AI Fundamentals,MS,0.0,1.5,0.0,0.75,0.0,"E0, E3"
887,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
888,Data Structures and Algorithms,FB,0.0,1.0,0.0,0.5,0.0,E3
889,Computer Systems and Architecture,FB,1.0,1.5,0.5,0.75,41.25,"E0, E3"
890,Software Engineering and AI Fundamentals,OE,1.5,1.5,0.75,0.75,75.0,"E0, E3"
891,Cybersecurity,FB,1.0,0.5,0.5,0.25,16.25,E1
892,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
893,Software Engineering and AI Fundamentals,OE,1.0,1.5,0.5,0.75,41.25,"E0, E9"
894,Cybersecurity,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
895,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E3
896,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E3
897,Computer Systems and Architecture,OE,2.0,1.0,1.0,0.5,32.5,"E11, E3"
898,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
899,Databases and Information Systems,FB,1.0,2.0,0.5,1.0,32.5,E0
900,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
901,Software Engineering and AI Fundamentals,MC,2.0,1.5,1.0,0.75,66.25,"E0, E1"
902,Databases and Information Systems,FB,2.0,1.0,1.0,0.5,32.5,E3
903,Data Structures and Algorithms,MC,0.0,0.0,0.0,0.0,0.0,E1
904,Software Engineering and AI Fundamentals,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
905,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
906,Computer Systems and Architecture,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
907,Cybersecurity,OE,1.0,1.0,0.5,0.5,50.0,E3
908,Cybersecurity,FB,1.0,2.0,0.5,1.0,32.5,E0
909,Computer Systems and Architecture,MS,0.0,0.5,0.0,0.25,0.0,"E3, E6"
910,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
911,Software Engineering and AI Fundamentals,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
912,Data Structures and Algorithms,MC,0.0,1.5,0.0,0.75,0.0,"E0, E1"
913,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
914,Software Engineering and AI Fundamentals,FB,0.5,1.0,0.25,0.5,16.25,"E1, E3"
915,Software Engineering and AI Fundamentals,FB,1.5,2.0,0.75,1.0,66.25,E0
916,Data Structures and Algorithms,TF,2.0,1.0,1.0,0.5,32.5,E3
917,Data Structures and Algorithms,FB,0.0,0.5,0.0,0.25,0.0,"E1, E4"
918,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
919,Cybersecurity,TF,0.0,0.0,0.0,0.0,0.0,E1
920,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
921,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
922,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
923,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,"E1, E2"
924,Databases and Information Systems,TF,0.0,0.5,0.0,0.25,0.0,E1
925,Databases and Information Systems,FB,2.0,2.0,1.0,1.0,100.0,E0
926,Software Engineering and AI Fundamentals,MS,1.0,0.5,0.5,0.25,16.25,"E1, E3"
927,Databases and Information Systems,FB,2.0,1.5,1.0,0.75,66.25,"E0, E3"
928,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
929,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E1
930,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
931,Computer Systems and Architecture,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
932,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
933,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
934,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
935,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
936,Computer Systems and Architecture,TF,2.0,0.5,1.0,0.25,0.0,E1
937,Computer Systems and Architecture,TF,0.0,2.0,0.0,1.0,0.0,E0
938,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
939,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
940,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
941,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,E1
942,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
943,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
944,Databases and Information Systems,MC,2.0,1.0,1.0,0.5,32.5,E1
945,Cybersecurity,MC,2.0,1.0,1.0,0.5,32.5,"E1, E11"
946,Data Structures and Algorithms,FB,2.0,1.0,1.0,0.5,32.5,E3
947,Cybersecurity,FB,0.0,0.5,0.0,0.25,0.0,E1
948,Software Engineering and AI Fundamentals,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
949,Software Engineering and AI Fundamentals,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
950,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
951,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
952,Software Engineering and AI Fundamentals,FB,0.0,1.0,0.0,0.5,0.0,"E1, E8"
953,Software Engineering and AI Fundamentals,TF,0.0,0.0,0.0,0.0,0.0,"E1, E2"
954,Databases and Information Systems,FB,1.0,1.0,0.5,0.5,50.0,"E3, E8"
955,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
956,Data Structures and Algorithms,FB,2.0,1.0,1.0,0.5,32.5,E3
957,Software Engineering and AI Fundamentals,OE,1.5,1.0,0.75,0.5,41.25,E3
958,Software Engineering and AI Fundamentals,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
959,Computer Systems and Architecture,MS,0.0,1.5,0.0,0.75,0.0,"E0, E1"
960,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
961,Databases and Information Systems,MC,2.0,1.5,1.0,0.75,66.25,"E0, E1"
962,Data Structures and Algorithms,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
963,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
964,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E3
965,Computer Systems and Architecture,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
966,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E3
967,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
968,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
969,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
970,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
971,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,E1
972,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,E3
973,Computer Systems and Architecture,MC,2.0,0.5,1.0,0.25,0.0,"E1, E3"
974,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
975,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
976,Software Engineering and AI Fundamentals,MC,2.0,1.5,1.0,0.75,66.25,"E0, E3"
977,Software Engineering and AI Fundamentals,FB,2.0,2.0,1.0,1.0,100.0,E0
978,Computer Systems and Architecture,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
979,Computer Systems and Architecture,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
980,Software Engineering and AI Fundamentals,FB,1.0,0.5,0.5,0.25,16.25,E1
981,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E1
982,Data Structures and Algorithms,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
983,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
984,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,E1
985,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
986,Cybersecurity,MS,2.0,1.0,1.0,0.5,32.5,E3
987,Databases and Information Systems,MS,0.0,2.0,0.0,1.0,0.0,E0
